fdate,market_volume,ln_market_volume
1997-12-22,530670000,20.0896509170878
1997-12-23,515070000,20.059813371721503
1997-12-24,265980000,19.398931675949292
1997-12-26,154900000,18.858290305387097
1997-12-29,443160000,19.909441436616746
1997-12-30,499500000,20.02911815605288
1997-12-31,467280000,19.962439207696328
1998-01-02,366730000,19.720136440439717
1998-01-05,628070000,20.25816218318887
1998-01-06,618360000,20.242581370092406
1998-01-07,667390000,20.318885140651165
1998-01-08,652140000,20.295769820767426
1998-01-09,746420000,20.43079900242245
1998-01-12,705450000,20.374346455023442
1998-01-13,646740000,20.287454916985865
1998-01-14,603280000,20.217891991858664
1998-01-15,569050000,20.159478861692172
1998-01-16,670080000,20.32290766620639
1998-01-20,644790000,20.28443524035157
1998-01-21,626160000,20.255116487460857
1998-01-22,646570000,20.287192025643527
1998-01-23,635770000,20.270347420678487
1998-01-26,555080000,20.134622805467085
1998-01-27,679140000,20.336337849836656
1998-01-28,708470000,20.378618273220397
1998-01-29,750760000,20.436596584752323
1998-01-30,613380000,20.234495203961252
1998-02-02,724320000,20.400743841651924
1998-02-03,692120000,20.35526990895272
1998-02-04,695420000,20.360026537550116
1998-02-05,703980000,20.37226050462786
1998-02-06,569650000,20.160532695108397
1998-02-09,524810000,20.07854685029066
1998-02-10,642800000,20.281344191827632
1998-02-11,599300000,20.211272865428413
1998-02-12,611480000,20.23139280609711
1998-02-13,531940000,20.09204125899067
1998-02-17,605890000,20.22220900940536
1998-02-18,606000000,20.222390544033587
1998-02-19,581820000,20.181671679508785
1998-02-20,594300000,20.20289480033689
1998-02-23,550730000,20.12675522887024
1998-02-24,589880000,20.195429684347015
1998-02-25,611350000,20.23118018455447
1998-02-26,646280000,20.286743404372903
1998-02-27,574480000,20.168975841766336
1998-03-02,591470000,20.19812152158423
1998-03-03,612360000,20.232830902828155
1998-03-04,644280000,20.283643972186752
1998-03-05,648270000,20.289817834201767
1998-03-06,665500000,20.31604919579944
1998-03-09,624700000,20.2527820924638
1998-03-10,631920000,20.264273361820436
1998-03-11,655260000,20.300542661401966
1998-03-12,594940000,20.20397111808904
1998-03-13,597800000,20.20876680781411
1998-03-16,548980000,20.123572568937725
1998-03-17,680960000,20.339014125237444
1998-03-18,632690000,20.265491128713244
1998-03-19,598240000,20.209502569193077
1998-03-20,717310000,20.391018662167756
1998-03-23,631350000,20.263370941848965
1998-03-24,605720000,20.221928391052728
1998-03-25,676550000,20.332516912673928
1998-03-26,606770000,20.223660364532883
1998-03-27,582190000,20.182307412900183
1998-03-30,497400000,20.02490508933358
1998-03-31,674930000,20.3301195397555
1998-04-01,677310000,20.333639628582265
1998-04-02,674340000,20.329244992722504
1998-04-03,653880000,20.29843440634728
1998-04-06,625810000,20.254557368617565
1998-04-07,670760000,20.323921955843183
1998-04-08,616330000,20.23929309233984
1998-04-09,548940000,20.123499703883773
1998-04-13,564480000,20.151415511342645
1998-04-14,613730000,20.235065649984005
1998-04-15,685020000,20.344958592880566
1998-04-16,699570000,20.365976418542623
1998-04-17,672290000,20.326200353016578
1998-04-20,595190000,20.204391240266748
1998-04-21,675640000,20.331170947776418
1998-04-22,696740000,20.361922871873137
1998-04-23,653190000,20.29737860969661
1998-04-24,633890000,20.267385995771072
1998-04-27,685960000,20.34632987495222
1998-04-28,678600000,20.335542410314403
1998-04-29,638790000,20.27508631983069
1998-04-30,695600000,20.360285340444403
1998-05-01,581970000,20.1819294579754
1998-05-04,551700000,20.12851497824266
1998-05-05,583630000,20.184777778363678
1998-05-06,606540000,20.223281236358297
1998-05-07,582240000,20.182393291828124
1998-05-08,567890000,20.157438295958695
1998-05-11,560840000,20.144946217817203
1998-05-12,604420000,20.219779878483806
1998-05-13,600010000,20.2124568797082
1998-05-14,578380000,20.17574165006438
1998-05-15,621990000,20.248434573403795
1998-05-18,519100000,20.067607100797456
1998-05-19,566020000,20.154139971232212
1998-05-20,587240000,20.190944152835534
1998-05-21,551970000,20.129004254938387
1998-05-22,444070000,19.911492765627493
1998-05-26,541410000,20.10968740560559
1998-05-27,682040000,20.340598865114224
1998-05-28,588900000,20.1937669479148
1998-05-29,556780000,20.13768074679913
1998-06-01,537660000,20.102736948088456
1998-06-02,590930000,20.197208125038998
1998-06-03,584480000,20.186233121011245
1998-06-04,577470000,20.17416705095893
1998-06-05,558440000,20.14065774008472
1998-06-08,543390000,20.11333785213721
1998-06-09,563610000,20.14987308091159
1998-06-10,609410000,20.228001833964445
1998-06-11,627470000,20.2572064190624
1998-06-12,633300000,20.26645480148666
1998-06-15,595820000,20.205449165991567
1998-06-16,664600000,20.31469591388477
1998-06-17,744400000,20.42808908273237
1998-06-18,590440000,20.19637857963307
1998-06-19,715500000,20.38849215696078
1998-06-22,531550000,20.091307824698887
1998-06-23,657100000,20.303346771868096
1998-06-24,714900000,20.38765323073708
1998-06-25,669900000,20.322639005478496
1998-06-26,520050000,20.069435518763417
1998-06-29,564350000,20.15118518436591
1998-06-30,757200000,20.445137977299442
1998-07-01,701600000,20.36887399902225
1998-07-02,510210000,20.050332963636706
1998-07-06,514750000,20.059191903872172
1998-07-07,624890000,20.25308619221086
1998-07-08,607230000,20.22441818993983
1998-07-09,663600000,20.313190116280563
1998-07-10,576080000,20.171757097904887
1998-07-13,574880000,20.16967188132948
1998-07-14,700300000,20.367019372625744
1998-07-15,723900000,20.40016381926337
1998-07-16,677800000,20.334362817137226
1998-07-17,618030000,20.242047557933077
1998-07-20,560580000,20.144482519997194
1998-07-21,659700000,20.307295744193098
1998-07-22,739800000,20.421890437362627
1998-07-23,741600000,20.42432057221592
1998-07-24,698600000,20.364588890337007
1998-07-27,619990000,20.24521390684108
1998-07-28,703600000,20.371720570827677
1998-07-29,644350000,20.283752614698674
1998-07-30,687400000,20.348426922380007
1998-07-31,645910000,20.28617073315565
1998-08-03,620400000,20.245874989266657
1998-08-04,852600000,20.563801062295383
1998-08-05,851600000,20.562627490983598
1998-08-06,768400000,20.459820988858677
1998-08-07,759100000,20.447644078986997
1998-08-10,579180000,20.177123868052853
1998-08-11,774400000,20.46759909392664
1998-08-12,711700000,20.3831670322695
1998-08-13,660700000,20.308810437000115
1998-08-14,644030000,20.283255866834565
1998-08-17,584380000,20.186062014120356
1998-08-18,690600000,20.353071342920167
1998-08-19,633630000,20.266975745828436
1998-08-20,621630000,20.247855618401374
1998-08-21,725700000,20.402647264248365
1998-08-24,558100000,20.140048715758663
1998-08-25,664900000,20.315147211372683
1998-08-26,674100000,20.328889025823667
1998-08-27,938600000,20.65989996132459
1998-08-28,840300000,20.549269528898446
1998-08-31,917500000,20.637163137893
1998-09-01,1216600000,20.91932591985088
1998-09-02,894600000,20.611887248963022
1998-09-03,880500000,20.596000485900536
1998-09-04,780300000,20.47518901908699
1998-09-08,814800000,20.518453242316927
1998-09-09,704300000,20.37271495971564
1998-09-10,880300000,20.595773316431135
1998-09-11,819100000,20.52371673448583
1998-09-14,714400000,20.386953587526563
1998-09-15,724600000,20.40113033642525
1998-09-16,797500000,20.496992392623273
1998-09-17,694500000,20.35870272015867
1998-09-18,794700000,20.493475242910407
1998-09-21,609880000,20.22877277446798
1998-09-22,694900000,20.359278508284557
1998-09-23,899700000,20.617571932387346
1998-09-24,805900000,20.50747022329474
1998-09-25,736800000,20.417827042905373
1998-09-28,690500000,20.352926530813622
1998-09-29,760100000,20.448960561536268
1998-09-30,800100000,20.500247277820353
1998-10-01,899700000,20.617571932387346
1998-10-02,902900000,20.621122363277706
1998-10-05,817500000,20.521761460735682
1998-10-06,845700000,20.55567524475245
1998-10-07,977000000,20.69999721000706
1998-10-08,1114600000,20.83176143309971
1998-10-09,878100000,20.593271040330222
1998-10-12,691100000,20.353795089061624
1998-10-13,733300000,20.41306545306403
1998-10-14,791200000,20.489061338272776
1998-10-15,937600000,20.658833976787022
1998-10-16,1042200000,20.764599700439387
1998-10-19,738600000,20.420267060382738
1998-10-20,958200000,20.680567082413297
1998-10-21,745100000,20.429028995523957
1998-10-22,754900000,20.442095848109854
1998-10-23,637640000,20.27328441872972
1998-10-26,609910000,20.22882196326278
1998-10-27,764500000,20.454732583333392
1998-10-28,677500000,20.33392011071813
1998-10-29,699400000,20.36573338259355
1998-10-30,785000000,20.48119427574668
1998-11-02,753800000,20.44063763879731
1998-11-03,704300000,20.37271495971564
1998-11-04,861100000,20.573721199666394
1998-11-05,770200000,20.462160779345083
1998-11-06,683100000,20.342151819702078
1998-11-09,592990000,20.2006880934134
1998-11-10,671300000,20.32472668890898
1998-11-11,715700000,20.388771642708825
1998-11-12,662300000,20.311229183455207
1998-11-13,602270000,20.21621640770819
1998-11-16,615580000,20.23807547077225
1998-11-17,705200000,20.37399200848799
1998-11-18,652510000,20.296337022714184
1998-11-19,671000000,20.324279694935957
1998-11-20,721200000,20.396427049293436
1998-11-23,774100000,20.467211622174943
1998-11-24,766200000,20.456953790230823
1998-11-25,583580000,20.184692103977696
1998-11-27,256950000,19.364392071402513
1998-11-30,687900000,20.34915403649624
1998-12-01,789200000,20.486530332112736
1998-12-02,727400000,20.404987090517164
1998-12-03,799100000,20.49899665234469
1998-12-04,709700000,20.38035290349521
1998-12-07,671200000,20.32457771311727
1998-12-08,727700000,20.405399433317314
1998-12-09,694200000,20.35827066139196
1998-12-10,748600000,20.433715353434604
1998-12-11,688900000,20.350606680563423
1998-12-14,741800000,20.424590223019763
1998-12-15,777900000,20.472108539177004
1998-12-16,725500000,20.402371630288517
1998-12-17,739400000,20.421349604466805
1998-12-18,839600000,20.548436145910753
1998-12-21,744800000,20.42862628392713
1998-12-22,680500000,20.338338380055795
1998-12-23,697500000,20.363013071659793
1998-12-24,246980000,19.32481791965395
1998-12-28,531560000,20.09132663742758
1998-12-29,586490000,20.189666175614065
1998-12-30,594220000,20.202760179127115
1998-12-31,719200000,20.393650041121685
1999-01-04,877000000,20.592017550336458
1999-01-05,775000000,20.468373587317622
1999-01-06,986900000,20.710079275142235
1999-01-07,863000000,20.575925249047703
1999-01-08,937800000,20.65904726461976
1999-01-11,818000000,20.52237289456702
1999-01-12,800200000,20.500372254387408
1999-01-13,931500000,20.652306748005916
1999-01-14,797200000,20.496616146302912
1999-01-15,798100000,20.49774446084624
1999-01-19,785500000,20.48183101565995
1999-01-20,905700000,20.624218683345177
1999-01-21,871800000,20.586070597768565
1999-01-22,785900000,20.482340115836404
1999-01-25,723900000,20.40016381926337
1999-01-26,896400000,20.613897299891047
1999-01-27,893800000,20.610992594463625
1999-01-28,848800000,20.559334145264046
1999-01-29,917000000,20.63661803022074
1999-02-01,799400000,20.499372004241497
1999-02-02,845500000,20.55543872630291
1999-02-03,876500000,20.591447262325563
1999-02-04,854400000,20.565910026170204
1999-02-05,872000000,20.586299981873253
1999-02-08,705400000,20.374275575766227
1999-02-09,736000000,20.416740676693152
1999-02-10,721400000,20.396704326433714
1999-02-11,815800000,20.51967978484773
1999-02-12,691500000,20.354373709069087
1999-02-16,653760000,20.29825086959353
1999-02-17,735100000,20.415517102344317
1999-02-18,742400000,20.425398739436265
1999-02-19,700000000,20.36659089300768
1999-02-22,718500000,20.392676263483352
1999-02-23,781100000,20.476213740580526
1999-02-24,782000000,20.477365298509586
1999-02-25,740500000,20.42283619167213
1999-02-26,784600000,20.480684591739728
1999-03-01,699500000,20.36587635206981
1999-03-02,753600000,20.440372281226427
1999-03-03,751700000,20.4378478661477
1999-03-04,770900000,20.46306922142949
1999-03-05,834900000,20.54282251516423
1999-03-08,714600000,20.387233503553585
1999-03-09,803700000,20.504736623182946
1999-03-10,841900000,20.55117180030789
1999-03-11,904800000,20.623224482766183
1999-03-12,825800000,20.531863171416266
1999-03-15,727200000,20.404712100827542
1999-03-16,751900000,20.438113894348255
1999-03-17,752300000,20.43864573853045
1999-03-18,831000000,20.538140352819724
1999-03-19,914700000,20.634106700626592
1999-03-22,658200000,20.305019394473515
1999-03-23,811300000,20.514148457365295
1999-03-24,761900000,20.451325871443238
1999-03-25,784200000,20.480174647822505
1999-03-26,707200000,20.376824069287707
1999-03-29,747900000,20.432779837161895
1999-03-30,729000000,20.407184289972932
1999-03-31,924300000,20.644547252235007
1999-04-01,703000000,20.370867449774938
1999-04-05,695800000,20.360572820682115
1999-04-06,787500000,20.484373928664063
1999-04-07,816400000,20.520414988899965
1999-04-08,850500000,20.56133496980019
1999-04-09,716100000,20.389330379977167
1999-04-12,810800000,20.51353197254212
1999-04-13,810900000,20.513655299914785
1999-04-14,952000000,20.67407559275564
1999-04-15,1089800000,20.809260030113272
1999-04-16,1002300000,20.725563195995093
1999-04-19,1214400000,20.917515964605638
1999-04-20,985400000,20.708558208074137
1999-04-21,920000000,20.63988422800736
1999-04-22,927900000,20.648434526323406
1999-04-23,744900000,20.428760539146506
1999-04-26,712000000,20.38358846937625
1999-04-27,891700000,20.60864031110511
1999-04-28,951700000,20.673760417042573
1999-04-29,1003600000,20.72685937245654
1999-04-30,936500000,20.657660079848416
1999-05-03,811400000,20.514271708736622
1999-05-04,933100000,20.65402293420425
1999-05-05,913500000,20.632793933782335
1999-05-06,875400000,20.590191482721067
1999-05-07,814900000,20.51857596429045
1999-05-10,773300000,20.466177629579263
1999-05-11,836100000,20.544258781120288
1999-05-12,825500000,20.531499821324456
1999-05-13,796900000,20.496239758367977
1999-05-14,727800000,20.405536843142333
1999-05-17,665500000,20.31604919579944
1999-05-18,753400000,20.440106853222215
1999-05-19,801100000,20.501496341185344
1999-05-20,752200000,20.43851280400051
1999-05-21,686600000,20.347262438987865
1999-05-24,754700000,20.441830877255097
1999-05-25,826700000,20.532952430222903
1999-05-26,870800000,20.584922887324666
1999-05-27,811400000,20.514271708736622
1999-05-28,649960000,20.29242138049885
1999-06-01,683800000,20.343176035169474
1999-06-02,728000000,20.40581160616096
1999-06-03,719600000,20.394206060040652
1999-06-04,694500000,20.35870272015867
1999-06-07,664300000,20.31424441263547
1999-06-08,685900000,20.34624240246955
1999-06-09,662000000,20.310776113901284
1999-06-10,716500000,20.389888805232502
1999-06-11,698200000,20.36401615263521
1999-06-14,669400000,20.3218923467415
1999-06-15,696600000,20.361721915896176
1999-06-16,806800000,20.50858636404433
1999-06-17,700300000,20.367019372625744
1999-06-18,914500000,20.633888025795194
1999-06-21,686600000,20.347262438987865
1999-06-22,716500000,20.389888805232502
1999-06-23,731800000,20.41101781054938
1999-06-24,690400000,20.35278169773349
1999-06-25,623460000,20.250795167056886
1999-06-28,652910000,20.296949852320775
1999-06-29,820100000,20.52493684200664
1999-06-30,1117000000,20.833912357033476
1999-07-01,843400000,20.552951899276735
1999-07-02,613570000,20.234804915035898
1999-07-06,722900000,20.398781457970525
1999-07-07,791200000,20.489061338272776
1999-07-08,830600000,20.537658889160927
